latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.831,102.867,305.8,1.3,1.1,2019-01-22,0615,A,58,6.0NRT,292.5,7.8,D
19.829,102.855,314.1,1.3,1.1,2019-01-22,0615,A,73,6.0NRT,292.9,16.6,D
21.155,109.984,314.6,1.4,1.2,2019-01-22,0615,A,62,6.0NRT,295.3,13.6,D
19.772,100.527,304.7,1.9,1.4,2019-01-22,0615,A,22,6.0NRT,289.5,8.6,D
19.929,100.476,308.9,1.9,1.4,2019-01-22,0615,A,40,6.0NRT,291,17.2,D
20.175,100.755,319.3,1.8,1.3,2019-01-22,0615,A,77,6.0NRT,294.5,33.8,D
20.172,100.737,322.6,1.8,1.3,2019-01-22,0615,A,80,6.0NRT,294.7,42,D
20.17,100.749,330,1.8,1.3,2019-01-22,0615,A,86,6.0NRT,295,62.4,D
20.167,100.732,307.6,1.8,1.3,2019-01-22,0615,A,60,6.0NRT,295.4,12.3,D
21.604,109.262,307.5,1.3,1.1,2019-01-22,0615,A,58,6.0NRT,294.7,6.3,D
21.562,108.438,311,1.1,1.1,2019-01-22,0615,A,0,6.0NRT,293,9.6,D
21.774,109.398,314.1,1.3,1.1,2019-01-22,0615,A,73,6.0NRT,292.5,14.2,D
21.943,109.518,305.5,1.3,1.1,2019-01-22,0615,A,56,6.0NRT,290.8,7.1,D
21.941,109.525,303.1,1.3,1.1,2019-01-22,0615,A,35,6.0NRT,291,4.7,D
19.64,95.22,317.5,4.7,2,2019-01-22,0615,A,57,6.0NRT,302.4,81.4,D
19.639,95.213,319.5,4.7,2,2019-01-22,0615,A,59,6.0NRT,302.6,100.4,D
22.162,110.073,307.6,1.4,1.2,2019-01-22,0615,A,44,6.0NRT,291.6,10.4,D
22.16,110.06,330.7,1.4,1.2,2019-01-22,0615,A,87,6.0NRT,291.4,47.4,D
22.171,110.058,315.8,1.4,1.2,2019-01-22,0615,A,76,6.0NRT,290.9,21.7,D
20.723,100.096,309.2,2,1.4,2019-01-22,0615,A,66,6.0NRT,294.2,16.5,D
21.008,100.828,303.4,1.7,1.3,2019-01-22,0615,A,47,6.0NRT,291.7,6.1,D
22.377,109.846,301.8,1.4,1.2,2019-01-22,0615,A,49,6.0NRT,288.5,6.8,D
22.547,110.427,306.2,1.5,1.2,2019-01-22,0615,A,63,6.0NRT,290.4,11.9,D
22.619,110.753,305.5,1.6,1.2,2019-01-22,0615,A,61,6.0NRT,290.3,11.1,D
22.577,109.553,302,1.3,1.1,2019-01-22,0615,A,50,6.0NRT,288.1,7.2,D
21.642,100.954,303.5,1.6,1.3,2019-01-22,0615,A,42,6.0NRT,290.4,7.6,D
21.702,101.1,300.3,1.6,1.2,2019-01-22,0615,A,14,6.0NRT,287.1,4.7,D
24.032,113.688,300.8,2.7,1.6,2019-01-22,0615,A,42,6.0NRT,289.4,18.1,D
22.662,99.217,306.9,2.1,1.4,2019-01-22,0615,A,62,6.0NRT,293.3,18.1,D
22.667,99.229,305.3,2.1,1.4,2019-01-22,0615,A,58,6.0NRT,293.3,14.9,D
22.783,99.219,311.7,2.1,1.4,2019-01-22,0615,A,70,6.0NRT,294.1,26.2,D
23.315,100.658,307.7,1.6,1.2,2019-01-22,0615,A,66,6.0NRT,288.2,16.1,D
23.754,100.338,300.1,1.7,1.3,2019-01-22,0615,A,24,6.0NRT,289.7,6.4,D
23.751,100.321,304.1,1.7,1.3,2019-01-22,0615,A,54,6.0NRT,292.6,11.2,D
26.197,112.678,302.3,2.5,1.5,2019-01-22,0615,A,52,6.0NRT,287.9,18.7,D
26.195,112.653,300.8,2.4,1.5,2019-01-22,0615,A,37,6.0NRT,287.7,16.6,D
26.206,112.669,306.3,2.5,1.5,2019-01-22,0615,A,63,6.0NRT,288.3,29.3,D
26.361,111.55,300.3,2.1,1.4,2019-01-22,0615,A,34,6.0NRT,288.2,12.1,D
26.081,100.33,318.6,1.5,1.2,2019-01-22,0615,A,57,6.0NRT,297.1,22.4,D
27.797,111.532,308,2.1,1.4,2019-01-22,0615,A,66,6.0NRT,285.9,27.5,D
27.798,111.548,300.7,2.1,1.4,2019-01-22,0615,A,33,6.0NRT,285.3,13.3,D
27.796,111.527,304.5,2.1,1.4,2019-01-22,0615,A,59,6.0NRT,286,19.3,D
26.576,101.663,313.9,1.2,1.1,2019-01-22,0615,A,73,6.0NRT,294.3,11.5,D
26.608,101.6,324,1.2,1.1,2019-01-22,0615,A,83,6.0NRT,298.2,25.1,D
26.975,103.765,305.4,1,1,2019-01-22,0615,A,52,6.0NRT,290,5.9,D
27.069,101.348,308.3,1.3,1.1,2019-01-22,0615,A,67,6.0NRT,289.8,9.7,D
27.066,101.336,307.6,1.3,1.1,2019-01-22,0615,A,64,6.0NRT,290.4,9.2,D
3.872,108.172,313.8,1.1,1,2019-01-22,0610,A,58,6.0NRT,293,9.8,D
25.937,94.39,301.5,3.9,1.8,2019-01-22,0620,A,43,6.0NRT,287,30.4,D
26.007,94.358,312.2,3.9,1.8,2019-01-22,0620,A,72,6.0NRT,291.1,75.6,D
25.999,94.323,310.6,3.9,1.8,2019-01-22,0620,A,70,6.0NRT,291.4,68.2,D
26.138,94.729,326.4,3.7,1.8,2019-01-22,0620,A,84,6.0NRT,287,160.9,D
26.058,94.553,301.8,3.8,1.8,2019-01-22,0620,A,46,6.0NRT,284.9,32.1,D
26.013,94.353,314.4,3.9,1.8,2019-01-22,0620,A,75,6.0NRT,291.2,88.3,D
26.005,94.318,307.5,3.9,1.8,2019-01-22,0620,A,65,6.0NRT,291.3,52.7,D
26.131,94.727,303.4,3.7,1.8,2019-01-22,0620,A,28,6.0NRT,286.5,38.6,D
26.147,94.725,325.1,3.7,1.8,2019-01-22,0620,A,79,6.0NRT,286.2,153.6,D
28.582,109.008,302.7,1.5,1.2,2019-01-22,0620,A,53,6.0NRT,289,9.6,D
27.723,102.212,323.7,1.1,1.1,2019-01-22,0620,A,83,6.0NRT,293.1,21.8,D
27.729,102.217,316.7,1.1,1.1,2019-01-22,0620,A,62,6.0NRT,293.6,15.6,D
26.865,95.528,323.9,3.1,1.7,2019-01-22,0620,A,71,6.0NRT,282.3,108.3,D
26.788,95.03,306.8,3.4,1.7,2019-01-22,0620,A,64,6.0NRT,290.9,41.6,D
26.781,94.997,313.1,3.4,1.7,2019-01-22,0620,A,73,6.0NRT,290.7,68,D
29.224,110.131,303.8,1.8,1.3,2019-01-22,0620,A,45,6.0NRT,288.2,13.7,D
29.222,110.112,307.8,1.8,1.3,2019-01-22,0620,A,66,6.0NRT,287.8,19.5,D
29.232,110.123,307.2,1.8,1.3,2019-01-22,0620,A,65,6.0NRT,288.8,19.7,D
29.728,112.014,311.4,2.4,1.5,2019-01-22,0620,A,35,6.0NRT,289.3,35,D
29.746,112.064,345.4,2.5,1.5,2019-01-22,0620,A,71,6.0NRT,291.1,192.9,D
29.744,112.038,340.5,2.5,1.5,2019-01-22,0620,A,70,6.0NRT,290.1,160.5,D
29.759,112.062,342.4,2.5,1.5,2019-01-22,0620,A,0,6.0NRT,289.6,172.7,D
29.738,112.031,317.5,2.5,1.5,2019-01-22,0620,A,54,6.0NRT,289.6,52.2,D
29.754,112.055,380.2,2.5,1.5,2019-01-22,0620,A,75,6.0NRT,294.8,566.9,D
29.752,112.03,327.1,2.5,1.5,2019-01-22,0620,A,53,6.0NRT,288.1,86.5,D
30.37,113.469,301,3.1,1.7,2019-01-22,0620,A,33,6.0NRT,288.6,21.8,D
29.977,108.129,301.2,1.4,1.2,2019-01-22,0620,A,45,6.0NRT,288,7.5,D
29.728,104.506,314.3,1,1,2019-01-22,0620,A,75,6.0NRT,289.5,13.9,D
30.644,112.167,301.3,2.6,1.5,2019-01-22,0620,A,40,6.0NRT,291,14.2,D
30.795,113.538,303.3,3.2,1.7,2019-01-22,0620,A,34,6.0NRT,288,27.7,D
30.794,113.53,301.1,3.2,1.7,2019-01-22,0620,A,0,6.0NRT,287.8,24.1,D
30.786,113.202,304.8,3,1.7,2019-01-22,0620,A,41,6.0NRT,288.6,27.2,D
30.784,113.171,304.7,3,1.7,2019-01-22,0620,A,44,6.0NRT,289.1,27.4,D
30.721,112.343,302.4,2.7,1.6,2019-01-22,0620,A,39,6.0NRT,290.2,15.5,D
30.719,112.316,300.1,2.6,1.6,2019-01-22,0620,A,0,6.0NRT,289.3,10.2,D
30.736,112.177,301.5,2.6,1.5,2019-01-22,0620,A,47,6.0NRT,291,14.3,D
30.921,114.232,302.5,3.6,1.8,2019-01-22,0620,A,52,6.0NRT,287.2,31.8,D
30.812,113.163,303.9,3,1.7,2019-01-22,0620,A,35,6.0NRT,288.7,23.5,D
30.912,114.228,300.9,3.6,1.8,2019-01-22,0620,A,43,6.0NRT,287,27,D
30.934,113.404,300.4,3.2,1.7,2019-01-22,0620,A,36,6.0NRT,287.8,20.8,D
30.995,113.398,313.7,3.2,1.7,2019-01-22,0620,A,70,6.0NRT,287.5,67.4,D
30.992,113.365,300.1,3.1,1.7,2019-01-22,0620,A,23,6.0NRT,287.3,20.2,D
30.912,112.118,302,2.6,1.5,2019-01-22,0620,A,50,6.0NRT,290.6,15.4,D
23.097,116.09,304.1,2.1,1.4,2019-01-22,1405,T,58,6.0NRT,281.5,26,N
23.097,116.085,306.5,2.1,1.4,2019-01-22,1405,T,68,6.0NRT,281.4,32.4,N
3.385,102.69,331.9,1,1,2019-01-22,1535,T,100,6.0NRT,275.6,32.6,N
3.384,102.681,304.2,1,1,2019-01-22,1535,T,59,6.0NRT,274.1,7,N
3.394,102.689,302.9,1,1,2019-01-22,1535,T,52,6.0NRT,275.5,5.9,N
12.199,106.335,305.5,1.9,1.4,2019-01-22,1540,T,64,6.0NRT,291.9,15.2,N
12.197,106.317,302.4,1.9,1.4,2019-01-22,1540,T,49,6.0NRT,291.7,10.3,N
12.352,106.237,308,1.9,1.4,2019-01-22,1540,T,73,6.0NRT,293.1,17.6,N
12.347,106.25,304.5,1.9,1.4,2019-01-22,1540,T,60,6.0NRT,293.1,12,N
12.345,106.233,303.6,1.9,1.4,2019-01-22,1540,T,56,6.0NRT,293.1,10.4,N
12.22,102.815,308.1,1.1,1.1,2019-01-22,1540,T,73,6.0NRT,291.3,10,N
12.247,102.728,303,1.1,1.1,2019-01-22,1540,T,53,6.0NRT,290.5,6.3,N
12.871,106.839,313.2,2.2,1.4,2019-01-22,1540,T,87,6.0NRT,291.7,32.1,N
12.868,106.819,309.6,2.2,1.4,2019-01-22,1540,T,68,6.0NRT,291.4,23.7,N
12.886,106.857,309.8,2.2,1.4,2019-01-22,1540,T,64,6.0NRT,291.8,24.6,N
12.884,106.837,326.2,2.2,1.4,2019-01-22,1540,T,100,6.0NRT,292.6,71.7,N
12.881,106.818,307.8,2.2,1.4,2019-01-22,1540,T,36,6.0NRT,291.6,19.2,N
12.87,106.832,317.2,2.2,1.4,2019-01-22,1540,T,95,6.0NRT,291.8,43.1,N
12.885,106.851,317.8,2.2,1.4,2019-01-22,1540,T,96,6.0NRT,292.2,44.6,N
12.883,106.831,326.2,2.2,1.4,2019-01-22,1540,T,100,6.0NRT,292.4,70.9,N
12.389,102.562,305.9,1.1,1.1,2019-01-22,1540,T,66,6.0NRT,293.6,6.8,N
12.97,106.901,301.8,2.2,1.4,2019-01-22,1540,T,44,6.0NRT,290.7,12.3,N
12.968,106.896,301.6,2.2,1.4,2019-01-22,1540,T,42,6.0NRT,291,11.3,N
13.137,106.888,301.7,2.2,1.4,2019-01-22,1540,T,43,6.0NRT,291.5,12,N
13.006,105.458,308.7,1.7,1.3,2019-01-22,1540,T,75,6.0NRT,292,17.8,N
13.463,106.257,314.3,2,1.4,2019-01-22,1540,T,89,6.0NRT,290.2,32.7,N
13.461,106.238,302.1,2,1.4,2019-01-22,1540,T,47,6.0NRT,289.7,10.3,N
13.466,106.251,315,2,1.4,2019-01-22,1540,T,90,6.0NRT,290.2,34.3,N
13.535,105.858,303.4,1.9,1.3,2019-01-22,1540,T,36,6.0NRT,289.1,12.7,N
13.533,105.841,301.4,1.9,1.3,2019-01-22,1540,T,14,6.0NRT,289.5,8.9,N
13.596,106.265,309.1,2,1.4,2019-01-22,1540,T,77,6.0NRT,291,21.5,N
13.594,106.247,311,2,1.4,2019-01-22,1540,T,81,6.0NRT,288.6,25.4,N
13.756,106.41,301.9,2.1,1.4,2019-01-22,1540,T,46,6.0NRT,291.5,9.7,N
13.74,106.279,305.3,2,1.4,2019-01-22,1540,T,60,6.0NRT,291.7,14.2,N
13.742,106.272,307.9,2,1.4,2019-01-22,1540,T,73,6.0NRT,291.4,20.3,N
13.672,105.109,305.4,1.6,1.3,2019-01-22,1540,T,64,6.0NRT,291.7,13.5,N
13.925,106.84,308.6,2.3,1.5,2019-01-22,1540,T,75,6.0NRT,288.6,31.5,N
13.781,105.536,302.5,1.8,1.3,2019-01-22,1540,T,50,6.0NRT,291.1,9.6,N
13.679,104.33,310.7,1.5,1.2,2019-01-22,1540,T,81,6.0NRT,291.8,16.3,N
13.954,106.102,302.4,2,1.4,2019-01-22,1540,T,49,6.0NRT,291.8,10,N
13.841,104.371,306.6,1.5,1.2,2019-01-22,1540,T,69,6.0NRT,291.7,12.7,N
13.767,103.803,307.8,1.3,1.1,2019-01-22,1540,T,73,6.0NRT,294,11,N
14.073,105.682,304,1.8,1.3,2019-01-22,1540,T,58,6.0NRT,291.5,12.3,N
13.631,101.905,321,1.1,1,2019-01-22,1540,T,100,6.0NRT,293.8,20.5,N
13.64,101.904,319.7,1.1,1,2019-01-22,1540,T,99,6.0NRT,292.7,19.3,N
14.095,104.471,302.9,1.5,1.2,2019-01-22,1540,T,52,6.0NRT,291.5,8.1,N
14.13,104.105,303.6,1.4,1.2,2019-01-22,1540,T,56,6.0NRT,292.8,8,N
14.28,104.577,306.1,1.5,1.2,2019-01-22,1540,T,67,6.0NRT,293.7,11.4,N
14.345,104.363,304.8,1.5,1.2,2019-01-22,1540,T,62,6.0NRT,294.6,9.2,N
14.804,106.461,301.2,2.2,1.4,2019-01-22,1540,T,38,6.0NRT,290.2,13,N
14.489,102.071,303,1.1,1,2019-01-22,1540,T,53,6.0NRT,292.2,6.2,N
14.59,101.643,300.1,1.1,1,2019-01-22,1540,T,15,6.0NRT,289.8,4.5,N
14.666,100.017,317.5,1,1,2019-01-22,1540,T,95,6.0NRT,294.5,14.4,N
15.162,101.259,307.3,1,1,2019-01-22,1540,T,71,6.0NRT,294.8,6.5,N
15.586,103.475,302.4,1.4,1.2,2019-01-22,1540,T,49,6.0NRT,291.4,7.4,N
15.662,103.491,308.6,1.4,1.2,2019-01-22,1540,T,75,6.0NRT,291.4,13.6,N
15.608,103.076,313,1.3,1.1,2019-01-22,1540,T,86,6.0NRT,292.1,17.4,N
15.67,103.497,302.2,1.4,1.2,2019-01-22,1540,T,28,6.0NRT,291.7,7.2,N
15.325,100.578,300.3,1,1,2019-01-22,1540,T,10,6.0NRT,288.3,3.2,N
15.656,101.373,303,1.1,1,2019-01-22,1540,T,42,6.0NRT,285.5,7.5,N
15.625,101.081,302.9,1,1,2019-01-22,1540,T,52,6.0NRT,283.8,6.4,N
15.776,100.909,301.8,1,1,2019-01-22,1540,T,26,6.0NRT,291.4,4.7,N
15.826,100.808,306.2,1,1,2019-01-22,1540,T,67,6.0NRT,280.5,9.1,N
16.115,101.984,334,1.1,1.1,2019-01-22,1540,T,100,6.0NRT,291.1,41.9,N
16.114,101.974,325.3,1.1,1.1,2019-01-22,1540,T,100,6.0NRT,291.3,28.6,N
16.176,102.422,301.2,1.2,1.1,2019-01-22,1540,T,39,6.0NRT,289.7,6.6,N
16.121,101.987,312.4,1.1,1.1,2019-01-22,1540,T,85,6.0NRT,288.6,14.9,N
16.119,101.977,354.6,1.1,1.1,2019-01-22,1540,T,100,6.0NRT,292.4,89.4,N
16.162,100.918,303,1,1,2019-01-22,1540,T,48,6.0NRT,290.8,5.5,N
16.936,103.683,303.4,1.5,1.2,2019-01-22,1540,T,55,6.0NRT,290.9,10.8,N
16.422,99.414,305.3,1,1,2019-01-22,1540,T,64,6.0NRT,293.7,5.8,N
16.49,99.763,302.5,1,1,2019-01-22,1540,T,49,6.0NRT,291.5,4.3,N
17.221,103.115,300.2,1.4,1.2,2019-01-22,1540,T,21,6.0NRT,289.8,7,N
16.689,98.533,302.6,1,1,2019-01-22,1540,T,42,6.0NRT,291.9,5.5,N
17.574,103.404,302.8,1.4,1.2,2019-01-22,1540,T,52,6.0NRT,290.3,8.9,N
17.58,103.41,300.6,1.4,1.2,2019-01-22,1540,T,28,6.0NRT,290.5,6.7,N
18.042,95.046,301.9,1.5,1.2,2019-01-22,1540,T,45,6.0NRT,291.4,8.1,N
18.038,95.054,305.6,1.5,1.2,2019-01-22,1540,T,65,6.0NRT,292.2,12.1,N
18.825,98.334,316.8,1,1,2019-01-22,1540,T,94,6.0NRT,286,17.4,N
18.824,98.325,313.3,1,1,2019-01-22,1540,T,87,6.0NRT,285.8,14.3,N
18.942,95.542,305.1,1.3,1.1,2019-01-22,1540,T,63,6.0NRT,289.2,11.5,N
26.23,101.914,306.8,1.5,1.2,2019-01-22,1540,T,69,6.0NRT,285.9,17.1,N
26.578,101.666,305.7,1.5,1.2,2019-01-22,1540,T,65,6.0NRT,284.9,15.7,N
26.704,95.357,328.7,1.1,1,2019-01-22,1545,T,100,6.0NRT,281.4,33.9,N
26.713,95.355,305.9,1.1,1,2019-01-22,1545,T,66,6.0NRT,281.1,11.4,N
23.863,117.323,312.1,2.1,1.4,2019-01-22,1825,A,84,6.0NRT,281.2,43.2,N
22.199,112.035,300.4,1.1,1,2019-01-22,1825,A,26,6.0NRT,280.5,8,N
16.636,105.36,301.5,1.4,1.2,2019-01-22,1825,A,42,6.0NRT,286.8,10.3,N
14.815,106.457,317.6,1.1,1.1,2019-01-22,1825,A,95,6.0NRT,289.4,19.5,N
13.923,106.845,309.8,1.1,1,2019-01-22,1830,A,78,6.0NRT,289.1,11.4,N
13.922,106.855,303.3,1.1,1,2019-01-22,1830,A,54,6.0NRT,288.9,6.8,N
13.8,106.87,304,1.1,1,2019-01-22,1830,A,58,6.0NRT,289.1,7.3,N
13.616,106.746,300.8,1.1,1,2019-01-22,1830,A,34,6.0NRT,289.2,5,N
13.615,106.755,300.3,1.1,1,2019-01-22,1830,A,25,6.0NRT,289.6,4.7,N
13.686,105.83,308.2,1.2,1.1,2019-01-22,1830,A,74,6.0NRT,291.7,9.9,N
13.599,106.255,320.4,1.1,1.1,2019-01-22,1830,A,100,6.0NRT,291.7,20.5,N
13.598,106.265,320,1.1,1.1,2019-01-22,1830,A,100,6.0NRT,292.9,19.7,N
13.594,106.258,325.7,1.1,1.1,2019-01-22,1830,A,100,6.0NRT,292.1,28.3,N
13.592,106.268,307.7,1.1,1.1,2019-01-22,1830,A,72,6.0NRT,292.2,9.7,N
13.671,105.112,301.7,1.3,1.1,2019-01-22,1830,A,43,6.0NRT,290,7.2,N
13.539,105.851,302.3,1.2,1.1,2019-01-22,1830,A,32,6.0NRT,291.2,4.7,N
13.68,104.335,303.3,1.4,1.2,2019-01-22,1830,A,54,6.0NRT,291.8,8.3,N
13.205,107.749,302.8,1,1,2019-01-22,1830,A,51,6.0NRT,286.8,6,N
13.203,107.759,323.2,1,1,2019-01-22,1830,A,100,6.0NRT,287.4,22.4,N
13.136,106.891,303.1,1,1,2019-01-22,1830,A,53,6.0NRT,291.6,5.5,N
13.082,106.144,302.8,1.1,1.1,2019-01-22,1830,A,51,6.0NRT,292.1,5.4,N
12.966,106.909,302.9,1,1,2019-01-22,1830,A,52,6.0NRT,289.9,5.7,N
12.884,106.842,313.8,1,1,2019-01-22,1830,A,88,6.0NRT,291,12.5,N
12.883,106.852,309.2,1,1,2019-01-22,1830,A,29,6.0NRT,290.5,8.5,N
12.876,106.831,318.6,1.1,1,2019-01-22,1830,A,91,6.0NRT,290.6,16.4,N
12.875,106.841,312.9,1,1,2019-01-22,1830,A,38,6.0NRT,289.9,11,N
12.641,106.798,302.8,1,1,2019-01-22,1830,A,51,6.0NRT,290.3,5.2,N
12.747,105.904,301,1.1,1.1,2019-01-22,1830,A,37,6.0NRT,290.1,4.5,N
12.204,106.839,306.2,1,1,2019-01-22,1830,A,67,6.0NRT,288.8,8,N
11.225,106.92,302.6,1,1,2019-01-22,1830,A,50,6.0NRT,288.7,5.6,N
11.224,106.929,313,1,1,2019-01-22,1830,A,86,6.0NRT,288.1,12.8,N
15.308,120.364,317.1,1.8,1.3,2019-01-23,0215,T,54,6.0NRT,297.3,20.7,D
15.121,120.66,318.8,1.7,1.3,2019-01-23,0215,T,58,6.0NRT,295.9,17.9,D
8.482,124.661,312.1,1,1,2019-01-23,0215,T,18,6.0NRT,294,6.7,D
8.052,125.134,317,1,1,2019-01-23,0215,T,67,6.0NRT,295.9,7.4,D
-3.902,122.418,309.4,1,1,2019-01-23,0220,T,50,6.0NRT,278.6,6.7,D
24.053,117.355,301.3,4,1.9,2019-01-23,0210,T,43,6.0NRT,286.4,40.9,D
29.739,112.672,320.2,2.5,1.5,2019-01-23,0350,T,0,6.0NRT,287.6,70.8,D
29.734,112.697,380.8,2.5,1.5,2019-01-23,0350,T,0,6.0NRT,292.1,595.6,D
29.74,112.692,397.7,2.5,1.5,2019-01-23,0350,T,0,6.0NRT,297.3,909.5,D
26.978,103.768,311.1,1,1,2019-01-23,0350,T,64,6.0NRT,290.3,9.4,D
27.31,100.853,305.7,1.2,1.1,2019-01-23,0350,T,62,6.0NRT,288.2,9.6,D
27.112,101.75,304.1,1.1,1,2019-01-23,0350,T,58,6.0NRT,286.9,7.2,D
27.053,102.125,309.1,1.1,1,2019-01-23,0350,T,50,6.0NRT,292.7,6.7,D
27.051,102.135,308.8,1.1,1,2019-01-23,0350,T,55,6.0NRT,293.5,6.4,D
27.022,102.141,304.6,1.1,1,2019-01-23,0350,T,41,6.0NRT,291.5,3.4,D
27.021,102.151,306.3,1.1,1,2019-01-23,0350,T,57,6.0NRT,292.7,4.9,D
26.984,102.427,315.8,1,1,2019-01-23,0350,T,76,6.0NRT,288.5,17,D
27.068,101.723,309.3,1.1,1,2019-01-23,0350,T,59,6.0NRT,292.1,11.3,D
26.914,101.716,305.7,1.1,1,2019-01-23,0350,T,0,6.0NRT,291.6,7.4,D
26.913,101.727,304.7,1.1,1,2019-01-23,0350,T,45,6.0NRT,292.1,6.7,D
26.896,101.636,313.7,1.1,1,2019-01-23,0350,T,72,6.0NRT,293.8,14,D
26.78,101.82,317.2,1.1,1,2019-01-23,0350,T,77,6.0NRT,292,15.5,D
26.773,101.824,315.6,1.1,1,2019-01-23,0350,T,76,6.0NRT,291.9,14.9,D
26.572,101.668,318.8,1.1,1,2019-01-23,0350,T,79,6.0NRT,295,15.4,D
26.395,102.093,305.2,1.1,1,2019-01-23,0350,T,56,6.0NRT,293.6,5.2,D
26.419,100.572,312.2,1.2,1.1,2019-01-23,0350,T,72,6.0NRT,284.2,15.2,D
26.665,94.989,334.3,2.9,1.6,2019-01-23,0350,T,89,6.0NRT,290.2,163.8,D
26.662,95.016,340.7,2.9,1.6,2019-01-23,0350,T,92,6.0NRT,291.3,210.6,D
25.144,102.095,303.7,1,1,2019-01-23,0350,T,57,6.0NRT,293.3,4.9,D
24.894,103.577,300.9,1,1,2019-01-23,0350,T,0,6.0NRT,287.9,4,D
24.832,103.62,300.3,1,1,2019-01-23,0350,T,35,6.0NRT,288.4,3.5,D
24.912,102.505,305.6,1,1,2019-01-23,0350,T,62,6.0NRT,291,5.5,D
24.812,102.167,303.2,1,1,2019-01-23,0350,T,55,6.0NRT,288.1,5.8,D
24.803,102.165,300.5,1,1,2019-01-23,0350,T,33,6.0NRT,288.3,4,D
22.583,111.364,305.3,2.9,1.6,2019-01-23,0350,T,41,6.0NRT,286.6,31.6,D
22.568,111.361,310.6,2.9,1.6,2019-01-23,0350,T,70,6.0NRT,286.5,50.1,D
22.563,111.388,306.3,2.9,1.6,2019-01-23,0350,T,58,6.0NRT,286.5,34.4,D
22.582,111.357,307.6,2.9,1.6,2019-01-23,0350,T,66,6.0NRT,286.5,41.9,D
22.576,111.385,315.3,2.9,1.6,2019-01-23,0350,T,76,6.0NRT,286.6,68,D
22.62,109.924,308.6,2.3,1.5,2019-01-23,0350,T,67,6.0NRT,287.6,30.7,D
24.26,97.844,310.3,1.7,1.3,2019-01-23,0350,T,70,6.0NRT,291,16.6,D
23.502,103.444,302.4,1,1,2019-01-23,0350,T,31,6.0NRT,290.7,3.2,D
23.501,103.453,306,1,1,2019-01-23,0350,T,63,6.0NRT,292,5.8,D
24.239,97.836,303.3,1.7,1.3,2019-01-23,0350,T,50,6.0NRT,291.2,6.8,D
22.158,110.466,303.7,2.6,1.5,2019-01-23,0350,T,57,6.0NRT,288.6,22.5,D
22.178,110.078,301.3,2.4,1.5,2019-01-23,0350,T,46,6.0NRT,288.3,14.6,D
22.099,109.94,329.6,2.4,1.5,2019-01-23,0350,T,86,6.0NRT,289.9,93,D
22.09,109.931,316.2,2.4,1.5,2019-01-23,0350,T,76,6.0NRT,290,46.2,D
22.086,109.954,307.3,2.4,1.5,2019-01-23,0350,T,65,6.0NRT,289.8,23,D
22.001,109.701,301.5,2.3,1.5,2019-01-23,0350,T,47,6.0NRT,288.6,13.1,D
21.66,109.405,320.9,2.2,1.4,2019-01-23,0350,T,80,6.0NRT,292.3,49.5,D
21.656,109.426,317.1,2.2,1.4,2019-01-23,0350,T,76,6.0NRT,292.2,39.4,D
21.662,109.398,310.3,2.2,1.4,2019-01-23,0350,T,36,6.0NRT,292.4,21.5,D
21.658,109.419,325.5,2.2,1.4,2019-01-23,0350,T,79,6.0NRT,292.3,66.2,D
21.989,99.598,307.9,1.2,1.1,2019-01-23,0350,T,66,6.0NRT,294.7,8.6,D
20.873,96.863,312.6,1.8,1.3,2019-01-23,0350,T,56,6.0NRT,300.2,15.7,D
20.152,100.546,306.1,1.1,1,2019-01-23,0350,T,16,6.0NRT,293.6,4.4,D
20.144,100.548,305.4,1.1,1,2019-01-23,0350,T,31,6.0NRT,293.4,4,D
19.732,99.636,312.1,1.2,1.1,2019-01-23,0350,T,68,6.0NRT,298,8.6,D
19.597,100.169,310.3,1.1,1,2019-01-23,0350,T,60,6.0NRT,298.1,4.6,D
19.444,100.018,309.1,1.1,1,2019-01-23,0350,T,62,6.0NRT,297.3,4.6,D
18.939,103.048,309.5,1,1,2019-01-23,0350,T,68,6.0NRT,291.1,9.9,D
18.663,103.701,321.2,1.1,1,2019-01-23,0350,T,80,6.0NRT,296.2,18,D
18.662,103.712,316,1.1,1,2019-01-23,0350,T,75,6.0NRT,298.1,12.3,D
18.391,104.846,308.2,1.2,1.1,2019-01-23,0350,T,65,6.0NRT,290.9,10.9,D
18.389,104.851,302.4,1.2,1.1,2019-01-23,0350,T,41,6.0NRT,290.4,5.8,D
18.82,98.336,306.3,1.3,1.1,2019-01-23,0350,T,48,6.0NRT,296.2,6.3,D
17.71,104.169,310.5,1.2,1.1,2019-01-23,0350,T,38,6.0NRT,297.6,5.8,D
17.228,105.113,309.6,1.3,1.1,2019-01-23,0350,T,36,6.0NRT,295.1,8.1,D
17.22,104.85,320.6,1.3,1.1,2019-01-23,0350,T,74,6.0NRT,303.5,14.1,D
17.356,103.373,322.6,1.1,1,2019-01-23,0350,T,74,6.0NRT,301.6,14.3,D
17.594,101.503,313,1,1,2019-01-23,0350,T,62,6.0NRT,298,7.1,D
17.741,100.426,315,1,1,2019-01-23,0350,T,68,6.0NRT,300.3,6.5,D
17.292,102.716,321.7,1,1,2019-01-23,0350,T,74,6.0NRT,300.7,12.7,D
17.232,103.105,318.7,1.1,1,2019-01-23,0350,T,69,6.0NRT,303.8,7.4,D
