latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
15.55856,102.59448,337.2,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,302.5,4.3,D
15.54654,102.48,332.5,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,302.1,1,D
16.12231,105.82449,330.5,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.3,1.7,D
15.54164,102.38163,353.5,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,303.8,15.1,D
15.54098,102.37792,344.5,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,308,15.1,D
15.25699,100.78429,331,0.51,0.49,2019-01-22,0600,N,nominal,1.0NRT,301.7,2.8,D
16.15001,105.93246,338.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.9,6.7,D
15.09923,99.88672,351.1,0.59,0.53,2019-01-22,0600,N,nominal,1.0NRT,303.5,21.7,D
15.09822,99.88138,334.8,0.59,0.53,2019-01-22,0600,N,nominal,1.0NRT,300.8,6.2,D
16.14075,105.85252,338.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.1,5.7,D
16.16295,105.92638,333,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.1,3.8,D
16.16235,105.92262,344.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.9,3.8,D
16.13415,105.65778,335.6,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.6,3.3,D
15.3175,100.9496,332.4,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,302,3.5,D
16.1318,105.4716,347.2,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.5,6.3,D
16.13116,105.46771,330.9,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,298.1,4.6,D
16.13523,105.47099,347,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.8,6.3,D
16.1346,105.46711,353.4,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.5,4.6,D
15.31066,100.79032,333.6,0.51,0.49,2019-01-22,0600,N,nominal,1.0NRT,300.3,4.1,D
16.1663,105.59692,341.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.8,3.8,D
15.36399,100.9257,339.5,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,300.8,2.4,D
15.32003,100.69019,330.6,0.52,0.5,2019-01-22,0600,N,nominal,1.0NRT,301.9,3.4,D
16.07873,104.97455,334.7,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,295.2,2.7,D
16.25144,105.99618,343.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.7,9.7,D
15.5614,101.71246,331.6,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,300.1,3.9,D
15.9404,103.73646,331.9,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,303.1,2.6,D
16.11828,104.75732,330.8,0.44,0.39,2019-01-22,0600,N,nominal,1.0NRT,298.2,1.5,D
15.35172,100.41137,335.6,0.54,0.51,2019-01-22,0600,N,nominal,1.0NRT,302.9,7.2,D
15.35635,100.41048,341.6,0.54,0.51,2019-01-22,0600,N,nominal,1.0NRT,300,7.2,D
15.69528,102.09757,340.6,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,300.7,4.9,D
15.69459,102.09371,330.3,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,299.2,2.2,D
15.69451,102.04567,367,0.42,0.45,2019-01-22,0600,N,high,1.0NRT,305.1,12.5,D
15.99515,103.76466,335.4,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,303.5,5.7,D
15.99436,103.76006,350.8,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,305.1,8.7,D
15.44628,100.6865,332.4,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,301.8,3.4,D
15.45082,100.6856,331.6,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,301.8,3.6,D
15.66881,101.83028,339.8,0.43,0.46,2019-01-22,0600,N,nominal,1.0NRT,301.5,3.6,D
15.49238,100.83457,335.3,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,302.5,5.1,D
15.35336,100.0863,333.2,0.56,0.52,2019-01-22,0600,N,nominal,1.0NRT,294.7,3.8,D
16.3674,105.9143,331.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.3,1.3,D
15.64342,101.59124,333.7,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,299.6,5.7,D
16.32039,105.51065,343.2,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.7,13.6,D
16.33005,105.50501,332.3,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,304,1.6,D
16.32384,105.46621,333.6,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.3,1.7,D
16.33453,105.49246,340.5,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.3,3.6,D
16.33389,105.48859,348.8,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.3,5.1,D
16.33796,105.49187,336.9,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.5,2.5,D
16.33732,105.48801,333.4,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.5,2.9,D
16.33415,105.46859,343.1,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.4,3.6,D
16.34138,105.49128,332.1,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.8,2.5,D
16.33694,105.46413,346.3,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.6,6.3,D
15.79157,102.0754,339.3,0.41,0.45,2019-01-22,0600,N,nominal,1.0NRT,299.4,4.6,D
16.12427,103.88429,333.7,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,300.7,3.5,D
15.50421,100.41451,342.3,0.53,0.5,2019-01-22,0600,N,nominal,1.0NRT,300.7,21.4,D
15.50328,100.40952,343.5,0.53,0.5,2019-01-22,0600,N,nominal,1.0NRT,304.9,21.4,D
16.39655,105.50568,330.1,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,302.9,1.5,D
15.57475,100.74237,332.8,0.51,0.49,2019-01-22,0600,N,nominal,1.0NRT,302.2,2.5,D
15.57386,100.73759,332.7,0.51,0.49,2019-01-22,0600,N,nominal,1.0NRT,303.1,2.5,D
15.59621,100.80814,341.9,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,299.4,7.2,D
15.59532,100.80328,340.3,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,299.2,7.2,D
16.46185,105.78168,330,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.5,3.7,D
16.46125,105.77787,334,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.2,3.7,D
15.62888,100.91043,351.3,0.49,0.49,2019-01-22,0600,N,nominal,1.0NRT,303,9.8,D
15.63418,100.91416,331.2,0.49,0.49,2019-01-22,0600,N,nominal,1.0NRT,301.1,9.8,D
16.40959,105.41161,333.1,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.8,3.8,D
15.51031,100.21465,330.9,0.55,0.51,2019-01-22,0600,N,low,1.0NRT,301.5,2.9,D
15.63558,100.87113,342.3,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,300.6,6.2,D
16.44927,105.61527,336.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,300,3,D
15.64005,100.87023,346.2,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,301.4,10.5,D
15.63743,100.87206,349.5,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,302.5,14.5,D
15.51207,100.21661,331.7,0.55,0.51,2019-01-22,0600,N,nominal,1.0NRT,301,3.6,D
15.62441,100.63022,342.1,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,302.1,9.9,D
15.61075,100.53272,340.2,0.52,0.5,2019-01-22,0600,N,nominal,1.0NRT,302,5.5,D
15.66127,100.72669,367,0.51,0.49,2019-01-22,0600,N,high,1.0NRT,304.4,6.9,D
15.94853,102.2998,339.4,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,300.4,3.4,D
15.66039,100.722,332.2,0.51,0.49,2019-01-22,0600,N,nominal,1.0NRT,302.3,6.9,D
15.57485,100.24096,335.9,0.55,0.51,2019-01-22,0600,N,nominal,1.0NRT,303.6,3.9,D
15.5795,100.24002,331.1,0.55,0.51,2019-01-22,0600,N,low,1.0NRT,303.1,3.9,D
16.53672,105.68255,334.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.8,1.9,D
15.85928,101.70735,333.3,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,299.8,2.1,D
15.83038,101.54749,334.3,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,301.2,2.7,D
16.01294,102.52253,367,0.39,0.44,2019-01-22,0600,N,high,1.0NRT,305.2,9.4,D
16.01356,102.52608,331.7,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,300.5,9.4,D
15.92093,102.00293,330,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,301,2.1,D
16.01756,102.52538,347.7,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,303.4,5.5,D
16.01694,102.52181,341.7,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,303,5.5,D
15.68053,100.65388,351.2,0.51,0.49,2019-01-22,0600,N,nominal,1.0NRT,303.2,5.5,D
16.61443,106.08331,346,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,293.3,9.2,D
15.83423,101.42183,338.7,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,297.9,5.3,D
16.06726,102.64558,331.1,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,301.5,2.5,D
15.68217,100.48318,346.3,0.53,0.5,2019-01-22,0600,N,nominal,1.0NRT,304.3,12.7,D
16.07213,102.65012,337.1,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,303.4,5.5,D
16.07122,102.64484,338.3,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,304.5,5.5,D
16.66598,106.15874,332.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,295.3,3,D
16.07023,102.64887,334.8,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,302.9,4,D
16.06928,102.6436,334.5,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,302.7,2.9,D
16.56279,105.49732,333.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.8,3.7,D
16.22555,103.50208,334.2,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,303.7,3.9,D
16.07419,102.64813,340.1,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,302.5,4.2,D
16.55674,105.43872,337.6,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.1,2.1,D
15.68133,100.48156,354.9,0.52,0.5,2019-01-22,0600,N,nominal,1.0NRT,303.8,11.4,D
16.59116,105.607,335,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.1,2,D
15.88495,101.54044,337,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,299.2,4.1,D
16.14203,102.91492,332.2,0.55,0.43,2019-01-22,0600,N,low,1.0NRT,302.3,4.9,D
16.64781,105.89356,343.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,295.8,9.3,D
15.71618,100.54027,334.4,0.52,0.5,2019-01-22,0600,N,nominal,1.0NRT,304,2.9,D
15.73167,100.54725,336.1,0.52,0.5,2019-01-22,0600,N,nominal,1.0NRT,301.6,1.5,D
16.58029,105.36672,333.1,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,305.1,4,D
16.57965,105.36282,344.1,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,304.4,4,D
16.57902,105.35891,347,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,304.6,7.5,D
16.57838,105.35501,347.9,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.5,7.5,D
15.89878,101.42328,330.5,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,299.5,1.7,D
16.51198,104.79575,342.1,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,298,4.8,D
16.08903,102.2902,367,0.4,0.44,2019-01-22,0600,N,high,1.0NRT,300.6,9.6,D
16.66411,105.6691,334.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.8,2.7,D
16.66751,105.66852,335.5,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,297,3.5,D
16.62816,105.25771,335.5,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.5,3.7,D
15.7903,100.43629,330.1,0.53,0.5,2019-01-22,0600,N,low,1.0NRT,302,7.2,D
15.79395,100.4305,341.8,0.53,0.5,2019-01-22,0600,N,nominal,1.0NRT,300.7,7.2,D
15.80127,100.41888,338.2,0.53,0.5,2019-01-22,0600,N,nominal,1.0NRT,301.1,4.2,D
15.92103,101.03136,340.8,0.48,0.48,2019-01-22,0600,N,nominal,1.0NRT,302.8,5,D
16.35597,103.40633,344.4,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,305.1,5.4,D
16.35515,103.40156,352.6,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,306.5,6.4,D
16.35432,103.39679,343.4,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,303.7,6.4,D
16.35974,103.40563,337.8,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,305.7,5.4,D
16.35892,103.40087,343.8,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,305.8,6.4,D
16.25091,102.59628,348.4,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,311.3,77.3,D
16.06982,101.57572,332.5,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,301.8,3.3,D
16.06909,101.57162,350.2,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,303.6,13.2,D
16.25486,102.59549,348.2,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,305.1,24,D
16.25393,102.59018,336.1,0.57,0.43,2019-01-22,0600,N,nominal,1.0NRT,297.6,14.4,D
16.07407,101.57498,335.9,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,303,4.9,D
16.07334,101.5709,353.3,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,304.4,17.5,D
16.0726,101.56679,340.8,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,304.3,17.5,D
15.93592,100.78868,342.2,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,304.7,13.2,D
15.93509,100.78415,338.5,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,302.5,9.5,D
16.06382,101.44437,347.3,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,300.7,7,D
16.33055,102.89227,332.3,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,302.9,4.2,D
16.76582,105.49767,339.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.8,10.7,D
16.7652,105.49383,337,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305,7.3,D
16.76566,105.49773,337.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.1,7.4,D
16.76503,105.49389,339.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.7,7.7,D
16.06221,101.44517,346.2,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,300.8,9.6,D
15.93752,100.78525,350.2,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,303.9,12.4,D
16.33141,102.89467,332.9,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,302.9,2.5,D
16.05918,101.2619,332.4,0.46,0.47,2019-01-22,0600,N,nominal,1.0NRT,297.4,3.5,D
16.05845,101.25794,333.6,0.46,0.47,2019-01-22,0600,N,nominal,1.0NRT,296.1,3.5,D
16.81745,105.44905,333.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.3,3.2,D
16.73201,104.92489,331.4,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.2,2.4,D
16.77617,105.15108,330.5,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,300.5,1.4,D
16.08121,101.08853,343.1,0.47,0.48,2019-01-22,0600,N,nominal,1.0NRT,303.8,5.9,D
16.00513,100.65002,334.9,0.51,0.49,2019-01-22,0600,N,nominal,1.0NRT,303.3,2.4,D
16.34363,102.50493,367,0.38,0.43,2019-01-22,0600,N,high,1.0NRT,300.5,12,D
16.78806,105.1368,332.5,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.9,1.6,D
16.67709,104.46036,332.5,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,300.3,4.2,D
16.34486,102.51195,341,0.38,0.43,2019-01-22,0600,N,nominal,1.0NRT,298.1,3.6,D
16.34424,102.50845,350.2,0.38,0.43,2019-01-22,0600,N,nominal,1.0NRT,300,12,D
16.16547,101.50321,332.6,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,300.2,3,D
16.34767,102.50455,334.3,0.38,0.43,2019-01-22,0600,N,nominal,1.0NRT,296.6,5,D
16.1697,101.50233,346.1,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,300,5.9,D
16.49915,103.3576,333.4,0.51,0.41,2019-01-22,0600,N,low,1.0NRT,304.7,3.5,D
16.17319,101.49728,340.2,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,299.3,5.9,D
15.98779,100.48001,331.4,0.52,0.5,2019-01-22,0600,N,low,1.0NRT,302.5,4,D
16.79779,105.13102,330.5,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.9,1.6,D
16.52946,103.51296,345.1,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,306.7,4.5,D
16.87747,105.60448,332.6,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,295.3,6.3,D
16.53321,103.51228,334,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,303.5,4.5,D
16.53241,103.50756,346.5,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,305.7,7.6,D
16.39705,102.71776,354.2,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,306.9,12.2,D
16.39615,102.71258,333.1,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,301.3,12.2,D
16.88087,105.6039,335.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,296.3,3.8,D
16.39639,102.72035,344.2,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,300.1,9.1,D
16.39545,102.71519,345.4,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,303.4,9.1,D
16.4003,102.71963,346.7,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,301.6,9.1,D
16.39937,102.71445,330.5,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,302.3,9.1,D
15.98758,100.48158,331.2,0.52,0.5,2019-01-22,0600,N,low,1.0NRT,302.7,3.5,D
16.80123,104.97066,347.9,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.6,11.1,D
16.20609,101.54165,333.3,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,300.5,10.1,D
16.20534,101.53759,347.7,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,304.5,7.6,D
16.20955,101.53665,342,0.44,0.46,2019-01-22,0600,N,nominal,1.0NRT,299.8,7.6,D
16.06516,100.76544,342.9,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,302.1,8.4,D
16.05907,100.70876,333.1,0.5,0.49,2019-01-22,0600,N,low,1.0NRT,304.5,4.3,D
16.73179,104.40339,345.1,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,302,6.6,D
16.7382,104.31001,332.8,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,301.6,2.4,D
16.1244,100.83529,341.6,0.49,0.49,2019-01-22,0600,N,nominal,1.0NRT,302.5,4.1,D
16.34873,101.85002,333.5,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,297.8,3.7,D
16.10394,100.49846,342.5,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,301,7.4,D
16.10306,100.49365,349.7,0.52,0.5,2019-01-22,0600,N,nominal,1.0NRT,301.3,7.4,D
16.35288,101.84933,341.6,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,298.8,3.7,D
16.35906,101.83582,337.5,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,300.2,7.1,D
16.09949,100.49745,331.7,0.51,0.5,2019-01-22,0600,N,low,1.0NRT,302.7,7.4,D
16.09857,100.49265,332.9,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,301.6,2.9,D
16.10403,100.49655,347.1,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,301.1,7.4,D
16.10311,100.49175,340,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,300.5,2.9,D
16.36082,101.83678,345.8,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,301.7,7.5,D
16.56135,102.83126,343.7,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,305,5.1,D
16.38134,101.8083,331.2,0.42,0.45,2019-01-22,0600,N,low,1.0NRT,301.4,4,D
16.19308,100.6948,333.6,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,303.6,16.5,D
16.1922,100.69013,339.2,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,308,21,D
16.74518,103.75294,339.1,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,305.1,3.7,D
16.16212,100.48004,337.5,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,297.9,8.9,D
16.17299,100.48784,333.9,0.51,0.5,2019-01-22,0600,N,nominal,1.0NRT,296.1,5.9,D
16.63309,102.98982,333,0.53,0.42,2019-01-22,0600,N,nominal,1.0NRT,302.1,3.9,D
16.62962,102.96983,337,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,304,7.4,D
16.62875,102.96485,356.7,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,305.1,11.9,D
16.63694,102.98914,332.3,0.53,0.42,2019-01-22,0600,N,nominal,1.0NRT,299.5,3.9,D
16.2261,100.69787,348.3,0.5,0.49,2019-01-22,0600,N,nominal,1.0NRT,302.9,8.1,D
16.29831,101.04067,331.2,0.47,0.48,2019-01-22,0600,N,nominal,1.0NRT,298.9,4.1,D
16.31454,101.10488,342.6,0.47,0.48,2019-01-22,0600,N,nominal,1.0NRT,301.1,4.1,D
16.30273,101.04008,335.7,0.47,0.48,2019-01-22,0600,N,nominal,1.0NRT,297.6,5.2,D
16.4597,101.8148,331.7,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,296.4,3.2,D
16.60278,102.58337,336.4,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,299.9,5.3,D
16.60721,102.61757,331,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,300.1,3.9,D
16.60063,102.58105,337.3,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,299.3,8.1,D
16.4607,101.81448,331.6,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,295.5,5.3,D
16.86725,104.05375,334.7,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,299.3,4.7,D
16.87088,104.05315,331.4,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,296.9,1.9,D
16.57082,102.34782,332.3,0.39,0.44,2019-01-22,0600,N,low,1.0NRT,302.7,5.6,D
16.63405,102.67677,335.7,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,302,2.7,D
16.6164,102.5781,337.1,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,301.7,4.1,D
16.57482,102.34707,349.4,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,302.7,5.6,D
16.64121,102.64877,330.1,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,299.5,4.9,D
16.8422,103.73183,341.6,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,300.5,5,D
16.643,102.59031,334.8,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,300,7.2,D
16.8451,103.72662,335,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,302.1,4.3,D
16.65519,102.63616,330.7,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,300.5,5.9,D
16.62902,102.39629,335.6,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,301.5,4.3,D
16.633,102.39552,346.9,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,303.7,4.3,D
16.63237,102.39193,330.9,0.39,0.44,2019-01-22,0600,N,low,1.0NRT,301.9,2.7,D
16.85711,103.66335,334.9,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,302.8,6.4,D
16.62331,102.27069,331.7,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,299.8,6.4,D
16.94897,103.74215,331.9,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,302.5,3.5,D
16.93857,103.65945,341.9,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,303.4,4.5,D
16.93777,103.65479,334,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,302.7,4.5,D
17.05257,104.30869,335.3,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,303.8,2.9,D
17.02063,104.03103,343.8,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,306.2,22.5,D
17.16204,104.8588,335.6,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,304.3,1.9,D
16.90696,103.2058,343.1,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,303.9,8.5,D
17.05468,104.01183,346.6,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,302.3,12.3,D
17.22172,104.88972,330.5,0.43,0.38,2019-01-22,0600,N,low,1.0NRT,303.4,1.9,D
16.68444,101.80326,335.1,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,296.4,1.5,D
17.15203,104.43034,346.1,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,307.2,12.9,D
16.6604,101.60287,336.3,0.43,0.46,2019-01-22,0600,N,nominal,1.0NRT,294.2,4.4,D
17.13125,104.19858,339.4,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,302.5,4.2,D
16.9023,102.87388,344.7,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,304.5,9.7,D
17.02665,103.4975,347.2,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,303.5,15.4,D
17.02586,103.4929,344.1,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,306.8,23.4,D
17.25813,104.85023,348.1,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.7,3.9,D
17.25747,104.84621,352.6,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.1,3.9,D
17.03036,103.4968,331.7,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,302.7,4.8,D
17.02957,103.4922,332.2,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,304,2.3,D
17.26161,104.84961,330.7,0.43,0.38,2019-01-22,0600,N,low,1.0NRT,303.3,3.9,D
17.26094,104.8456,334,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,301,3.9,D
17.01885,103.40754,338.5,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,305.6,19.3,D
17.05606,103.60209,338.2,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,300.3,2.4,D
17.27204,104.84774,345.6,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,305,5.3,D
17.27138,104.84373,340.2,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,304.4,5.3,D
